id_examinee;math;physics;chemistry;biology;history;geography;literature;civic_education;english;russian;french;chinese;german;japanese
18016108;8.80;;;;6.25;7;6.75;7.50;4.80;;;;;
18016109;7.20;;;;7.50;7.75;7.50;8.75;5.60;;;;;
18016110;6.60;;;;8;8.25;8;9.25;7.40;;;;;
18016111;7.20;;;;4.25;7.50;7.25;8.75;5.80;;;;;
18016112;7.60;;;;5;7.50;7;8.50;6.20;;;;;
18016113;;;;;8;8.50;7.50;3;;;;;;
18016114;2.40;;;;3.25;3.25;6.25;5;4;;;;;
18016115;8;;;;4.50;8;7.50;8.75;6.20;;;;;
18016116;7.40;4.50;6;3.50;;;5.75;;4.20;;;;;
18016117;8;;;;8.75;8.75;9.25;10;7.60;;;;;
18016118;8.40;;;;6;8.25;7.75;8;6.80;;;;;
18016119;2.20;;;;1.25;5.25;3;2.75;2.40;;;;;
18016120;7;;;;3.50;7.50;7;8.25;4.40;;;;;
18016121;7.80;;;;4.25;5.50;6.50;7.50;7.20;;;;;
18016122;7.60;;;;5;7.50;7.25;8.50;6;;;;;
18016123;8.60;;;;7.25;8.25;7.75;9.50;7;;;;;
18016124;8.60;;;;8;8.25;8.50;9;8.60;;;;;
18016125;8;;;;5.50;6.25;8.25;7.75;7.80;;;;;
18016126;6.40;;;;6.75;7.50;7.50;8.25;6.20;;;;;
18016127;8.60;;;;5;8;8.50;8.75;8;;;;;
18016128;9.20;9.50;9.50;4.50;;;;;9;;;;;
18016129;7.20;;;;8.25;6.75;6;7.75;4;;;;;
18016130;6.20;;;;7.75;6.75;6.75;9;4.60;;;;;
18016131;6;;;;4.75;7;7.25;8.75;4.40;;;;;
18016132;6.20;;;;5.50;7.25;7;8.25;3.20;;;;;
18016133;7.40;;;;5.75;9;6.75;9.50;8.60;;;;;
18016134;7.40;5;6.50;;;;;;8.60;;;;;
18016135;3.20;;;;3;5.25;5.75;;;;;;;
18016136;6.80;;;;6;4.25;7.50;8;3.60;;;;;
18016137;6.80;;;;3.75;5.25;6.75;6.75;4.60;;;;;
18016138;6.20;;;;4.50;7;7.75;6.50;4.60;;;;;
18016139;8;;;;4.25;8;8.50;9.25;7.80;;;;;
18016140;6.60;;;;3.50;6.25;6.50;7.25;4.60;;;;;
18016141;7.60;;;;6;7.50;7.25;9.25;6;;;;;
18016142;8.20;;;;5;5.75;7.50;8;7.60;;;;;
18016143;7.80;;;;7.50;8.25;7.75;7.50;6.40;;;;;
18016144;6.40;;;;4.25;8;8;6.75;8.20;;;;;
18016145;6.80;;;;6;7.50;7.50;9;5;;;;;
18016147;6.40;;;;5.25;5.75;7.50;7;7.60;;;;;
18016148;9.20;8;4;;;;8;;9.20;;;;;
18016149;6.40;;;;4;6;6.75;7.50;6.20;;;;;
18016150;8.80;;;;4.50;8;8;8.25;5.80;;;;;
18016151;7.80;;;;6.25;7.25;7.25;8.75;6;;;;;
18016152;5.20;;;;5.75;7;7;8.25;4.60;;;;;
18016153;5.40;;;;3.75;5.75;6.50;6.50;4;;;;;
18016154;8;;;;8.25;7;7.50;9;3.40;;;;;
18016155;7.80;;;;6;7.50;8.50;8;9.20;;;;;
18016156;7.80;;;;7.50;7.75;7.25;8.25;4.60;;;;;
18016157;8;;;;5;7.25;7.75;9.25;4.20;;;;;
18016158;7.20;;;;8.75;8.50;8;9;5.60;;;;;
18016159;8.20;;;;5.75;7.75;8;9;7.20;;;;;
18016160;7.80;;;;7.25;8.50;7.75;9.75;6.60;;;;;
18016161;8.20;5.25;8.75;7.25;;;7.50;;6.80;;;;;
18016162;7.60;;;;8.25;8.25;7.50;9.50;6;;;;;
18016163;7;;;;8.50;8;8.75;8.50;7.40;;;;;
18016164;8.60;;;;;;8.75;;7;;;;;
18016165;7.60;;;;5;7.75;8.50;8;8.80;;;;;
18016166;9;9;9.25;5.75;;;;;;;;;;
18016167;8.60;8.50;8.50;6;;;8.75;;9.40;;;;;
18016168;8.40;6.25;8.50;7.25;;;8;;6.60;;;;;
18016169;7.20;;;;7;7.75;7.75;9.25;6.20;;;;;
18016170;7.20;;;;4;6;6.25;8;5.60;;;;;
18016171;6.80;;;;9.25;8.75;7.25;9.25;5.80;;;;;
18016172;7.20;;;;6.50;7.75;6;8.75;3;;;;;
18016173;7.80;;;;4;6.75;8;9;5;;;;;
18016174;6.20;;;;4.75;6;6;7.25;5;;;;;
18016175;7.40;6.25;7;4;;;7;;6.60;;;;;
18016176;5;;;;4;7;6.50;8.50;5;;;;;
18016177;8.60;8.50;8.75;8;;;7.25;;7.80;;;;;
18016178;8;;;;6.50;8;7.75;8.75;4.60;;;;;
18016179;7;;;;5;7.25;6.75;9;3.20;;;;;
18016180;7.40;;;;5.25;7.50;5.50;9.50;8;;;;;
18016181;8.40;;;;7.25;8.25;7;9.75;4.80;;;;;
18016182;6.80;;;;4.50;6.50;6.75;7.25;4.40;;;;;
18016183;5;;;;5;7;7;7.50;4;;;;;
18016184;9.20;7.75;8;6.25;;;7;;5.20;;;;;
18016185;4.60;;;;2.75;4.75;6.50;8.25;3.60;;;;;
18016186;8.20;7.25;8.25;7;;;7;;5;;;;;
18016187;8.40;;;;6.75;8.25;8;9.25;7.60;;;;;
18016188;7.20;;;;6.25;8.25;8.25;9.25;6;;;;;
18016189;6.60;;;;4.75;6.50;8;8.75;3.80;;;;;
18016190;9;7.75;6;6.25;;;8.50;;8;;;;;
18016191;8.20;;;;6.25;7.50;8.25;9.25;7.20;;;;;
18016192;7.80;;;;;;8.75;;9.40;;;;;
18016193;8.20;7.50;8;6.75;;;7.25;;6.40;;;;;
18016194;7;;;;3.75;5.50;7.25;7.50;4.60;;;;;
18016195;7;;;;7.25;8.25;8;9.25;7.40;;;;;
18016196;7.40;;;;6.75;7.75;6.75;9.75;7.40;;;;;
18016197;7;;;;2.75;7.25;7.25;7.50;5.60;;;;;
18016198;8;;;;4;6.25;8;8;6.80;;;;;
18016199;8.20;6.75;5.75;6.50;;;6.75;;9.40;;;;;
18016200;8.20;7.25;7.25;3.75;;;7;;4;;;;;
18016201;6.20;;;;5;6.25;7;8.25;4;;;;;
18016202;7.60;7.25;7.75;6.25;;;8.25;;3.80;;;;;
18016203;8.20;;;;6.25;6;6.75;6.25;4.80;;;;;
18016204;7;;;;7;7.25;6.75;6.75;5;;;;;
18016205;7.20;;;;3.25;5.50;5.75;7.50;3.60;;;;;
18016206;7.40;;;;8;9.50;8.25;9.25;8.20;;;;;
18016207;8.80;;;;6.75;6.75;5.75;8.75;4;;;;;
18016208;6.40;;;;4;5.75;6.75;8;6.40;;;;;
18016209;5.60;;;;3.75;5.75;6.75;8.25;4.40;;;;;
18016210;7.60;;;;3.50;6.50;6.50;8.75;4.40;;;;;
18016211;5.40;;;;4;6;6.75;8;5.20;;;;;
18016212;8;;;;3;6.75;8;8.25;6.60;;;;;
18016213;7.40;;;;6.75;9.25;8;7.75;6.40;;;;;
18016214;6.80;;;;6.75;8.25;8;9.50;5.40;;;;;
18016215;8.60;7.75;8.50;4.25;;;7;;4.20;;;;;
18016216;8.20;;;;6;5.50;9.25;9.75;9.80;;;;;
18016217;4.40;;;;2;5.75;5;;;;;;;
18016218;7.40;7.75;7.75;6.50;;;6.25;;7.20;;;;;
18016219;7.60;;;;4.50;7;7.75;9.50;7.20;;;;;
18016220;8.40;7.50;9.25;7.75;;;7.75;;9.40;;;;;
18016221;7.80;7;4.75;7.25;;;8.25;;8.80;;;;;
18016222;5.40;;;;5.50;6.75;6.75;7.75;5.80;;;;;
18016223;9.60;8.75;5.50;;;;;;9.60;;;;;
18016224;7.40;;;;6;8;8.25;9.50;7.80;;;;;
18016225;5.60;;;;5;6.50;6.25;6.75;5.20;;;;;
18016226;6.40;;;;4.25;7;6.75;9;2.80;;;;;
18016227;7.40;;;;5.25;7.50;6.75;6.75;5.80;;;;;
18016228;8.60;8;4.75;;;;;;5.60;;;;;
18016229;7.20;;;;3;6.25;7.50;9.50;7.20;;;;;
18016230;7.40;;;;3.75;7.75;8.25;7.75;7.40;;;;;
18016231;5.40;;;;3;6.25;7;8.50;5.40;;;;;
18016232;8.60;8.25;8.50;4.75;;;8.75;;6.20;;;;;
18016233;7.80;;;;4.25;8;6.75;9.50;5.60;;;;;
18016234;8.60;8.25;5.50;5;;;8.50;;8.80;;;;;
18016235;8.40;8.25;8.25;3.75;;;7;;7;;;;;
18016236;7.20;5.50;2.50;6;;;6.25;;6.40;;;;;
18016237;8.80;;;;9;7.50;8.50;7.75;8.20;;;;;
18016238;7.80;7.50;3.50;5.25;;;8.25;;9;;;;;
18016239;8.40;7.50;5.50;5.50;;;8.25;;7.40;;;;;
18016240;3.40;;;;2.50;5.50;5;;;;;;;
18016241;4;;;;2.75;5.50;8.25;7.75;4.40;;;;;
18016242;7.40;6.50;4.75;5.50;;;8;;7.80;;;;;
18016243;7;;;;3.25;7;7;10;5.40;;;;;
18016244;6.80;;;;4.25;7.50;8.25;8.50;4.60;;;;;
18016245;6.80;6.75;3.25;;;;;;8;;;;;
18016246;8.40;7.75;7.50;4.75;;;7;;9;;;;;
18016247;9;;;;4.25;9;9;8.25;9.80;;;;;
18016248;6.20;;;;4.25;6;8.50;7.50;5.80;;;;;
18016249;5.20;;;;5.50;6.25;6.75;8;4;;;;;
18016250;8.60;;;;6.25;7.75;9;9.50;9.40;;;;;
18016251;8.40;;;;8;8.75;8.25;9.75;8.80;;;;;
18016252;8;6.75;7.25;5;;;8.50;;7.20;;;;;
18016253;7.20;;;;7.75;8.50;6.50;;;;;;;
18016254;4.80;;;;4.50;7;7;6.50;4.40;;;;;
18016255;5;;;;3;6;6;7;4.20;;;;;
18016256;6;;;;3.25;4;5.25;5;4;;;;;
18016257;9.40;8.75;9.75;7.25;;;7.50;;6.80;;;;;
18016258;5;;;;4.25;7;6;;;;;;;
18016259;5.20;;;;6;8.25;5.50;;;;;;;
18016260;8;7.75;4.50;6.75;;;7.75;;9.20;;;;;
18016261;3;;;;2.25;5.50;2.75;;;;;;;
18016262;3.20;;;;1.50;5.25;4.50;;;;;;;
18016263;7.20;;;;4.75;6.75;7;9.50;4.80;;;;;
18016264;5.80;;;;3.25;6.50;7.50;8.75;5.20;;;;;
18016265;4.60;;;;3.75;7;5.50;;;;;;;
18016266;5;;;;3.25;7.75;6;8.75;5.20;;;;;
18016267;5;;;;2.50;5.50;4.25;;;;;;;
18016268;5.20;;;;3.50;8;7;8.75;5;;;;;
18016269;4.40;;;;3.50;7.50;5.25;;;;;;;
18016270;5.20;;;;2.25;7;5.75;;;;;;;
18016271;6.80;;;;8.25;7.50;8.25;9.75;6.80;;;;;
18016272;5.60;;;;7;6.75;5.50;;;;;;;
18016273;4.40;;;;4;6.25;5.50;;;;;;;
18016274;7.80;;;;4.75;8.25;6;9.25;5.40;;;;;
18016275;6;;;;4.25;5.50;6;;;;;;;
18016276;7;6.25;7.50;;;;;;;;;;;
18016277;7.60;;;;4.25;6.50;7.25;9.25;2.60;;;;;
18016278;8.20;6.75;6.75;4;;;6.50;;3.60;;;;;
18016279;8.40;8.50;8.50;5;;;7.25;;3;;;;;
18016280;6.80;;;;3.25;6.50;7;6.75;5.60;;;;;
18016281;8.60;8;7;;;;;;;;;;;
18016282;3.20;;;;2.25;5.50;3.75;;;;;;;
18016283;7.80;;7.25;6.50;;;;;;;;;;
18016284;7.20;4.25;4;4;;;7.50;;3.40;;;;;
18016285;7;;;;5.50;7.25;8.50;9;5.60;;;;;
18016286;4.20;;;;3.25;7;4.25;;;;;;;
18016287;7.20;;;;7.25;8.75;8;9.25;5.20;;;;;
18016288;7;;;;5.75;7;6;8;3.20;;;;;
18016289;6.80;;;;8.25;8;8.25;8.25;5.80;;;;;
18016290;8.20;6.75;4.50;5;;;7.75;;8.40;;;;;
18016291;9.20;8.50;8;6.50;;;7.25;;5.40;;;;;
18016292;8.20;8.75;8.75;6.50;;;7.75;;4.40;;;;;
18016293;7.60;;;;4.50;7.25;7.25;9.75;4;;;;;
18016294;4.60;;;;3.25;6.75;4.50;;;;;;;
18016295;5.80;;;;4.75;7;5.75;;;;;;;
18016296;9;6.75;8.75;7.25;;;6.75;;7.80;;;;;
18016297;4.80;;;;5.75;7.25;5.25;;;;;;;
18016298;5.40;;;;5.50;7.75;5.75;;;;;;;
18016299;4.60;;;;4.75;6.25;6;;;;;;;
18016300;7.40;7.25;7.50;4;;;6.25;;5;;;;;
18016301;7.60;7;3.25;4.25;;;6.75;;7.60;;;;;
18016302;4.40;;;;3.50;6.75;5.25;;;;;;;
18016303;8.80;7.50;5.75;;;;;;9.40;;;;;
18016304;2.80;;;;2.75;4.75;5.50;;;;;;;
18016305;8.20;;;;8.50;8.75;8;9.50;8.80;;;;;
18016306;8.40;;;;7;9.50;9;9.75;9.60;;;;;
18016307;7.80;6.50;5;4.75;;;5.75;;8.40;;;;;
18016308;8.80;6.50;5.25;7;;;8.50;;8;;;;;
18016309;8.60;6.50;5.75;7.25;;;6.75;;9;;;;;
18016311;5.80;;;;5.50;7.50;4.25;;;;;;;
18016312;6.40;;;;4.75;6.75;8;7.50;4;;;;;
18016313;8.40;7.75;5.75;4.75;;;5;;9.60;;;;;
18016314;7.20;;;;3.75;7.25;8;8.75;5.60;;;;;
18016315;7.20;;;;6.50;7.25;8;9;6;;;;;
18016316;5.60;;;;4.50;5.50;6;;2.60;;;;;
18016317;4.60;;;;4.50;5.25;6.75;7.25;3;;;;;
18016318;5.20;;;;2.25;5.75;2.50;;;;;;;
18016319;7;;;;4;7.75;6.75;7;3.80;;;;;
18016320;5.80;;;;7;7;6.50;9;5;;;;;
18016321;7;;;;6.75;6.50;5;8.25;2.80;;;;;
18016322;4.60;;;;4.50;6.25;3;;;;;;;
18016323;4.80;;;;3;6.50;4;;;;;;;
18016324;7.20;4.25;4;3;;;5.50;;4;;;;;
18016325;7.60;;;;4.75;7.50;4.75;7.75;4.60;;;;;
18016326;3.20;;;;3.75;3.75;5;;;;;;;
18016327;8.20;7;8;7;;;6.75;;9.40;;;;;
18016328;4.80;;;;3.50;6.75;5.25;8.50;5.60;;;;;
18016329;;;;;4.50;7;5.75;;;;;;;
18016330;4.20;;;;5.50;6;6.50;;;;;;;
18016331;5.20;;;;5.50;7.75;6;;3.60;;;;;
18016332;8.60;6.50;4.75;6;;;8;;8.80;;;;;
18016333;7.40;6.50;3.75;5;;;7.25;;7;;;;;
18016334;4.80;;;;6.50;7.75;6.75;;;;;;;
18016335;8;7.25;7;4.25;;;7.50;;5.20;;;;;
18016336;4.80;;;;5;6.25;4.50;;;;;;;
18016337;8.40;7.75;9;4.50;;;6.50;;7.20;;;;;
18016338;4.60;;;;5;7;6.25;8.50;4.20;;;;;
18016339;6;;;;3.75;7;5.75;7.50;2.40;;;;;
18016340;6;;;;4;6.25;5.75;8.50;2.60;;;;;
18016341;5.40;;;;3.25;4.50;4.25;;;;;;;
18016342;8.40;7;9;5.75;;;7;;6.40;;;;;
18016343;8;7.25;7.75;6;;;5.50;;5;;;;;
18016344;8.40;7.75;7.25;2.75;;;7.50;;4;;;;;
18016345;8;8;8;5.50;;;6.75;;4.60;;;;;
18016346;6;;;;5.25;7.75;8;8.50;5;;;;;
18016347;3.20;;;;3.25;7.50;6.25;;;;;;;
18016348;4.60;;;;3;6;7.50;7;3.60;;;;;
18016349;5.40;;;;2.50;6.50;5.50;;;;;;;
18016350;3.40;;;;3;6.25;2;;;;;;;
18016351;4.60;;;;6.50;8.25;4.75;;;;;;;
18016352;7;;;;8;7.50;8;9;4.60;;;;;
18016353;6.60;3.75;6;6.50;;;7.25;;5.80;;;;;
18016354;7.20;;;;4.25;9;8;10;9;;;;;
18016355;7.40;7.25;5;6.25;;;7.25;;8.60;;;;;
18016356;3.80;;;;2.50;6.25;6.75;8.50;5.80;;;;;
18016357;9.40;8.50;2;3;;;;;9.40;;;;;
18016358;8.60;8;7.75;6;;;7.50;;7;;;;;
18016359;5.20;;;;4.50;6.75;6.50;;;;;;;
18016360;4.80;;;;2;6.75;6.50;;;;;;;
18016361;8.60;7.50;3.50;5.50;;;7;;5.40;;;;;
18016362;5.20;;;;4;5;7;7.75;5.20;;;;;
18016363;7.80;;;;5;9.25;6;9.25;5.40;;;;;
18016364;6.80;;;;8;9.25;7.50;9.25;5.20;;;;;
18016365;4.60;;;;5;5;3;;;;;;;
18016366;3.40;;;;3.75;6;5;;;;;;;
18016367;5.40;;;;2.25;5.50;5.25;9;4.20;;;;;
18016368;8.60;3.75;8.25;9.50;;;;;;;;;;
18016369;9.20;8.75;8.25;7.75;;;5.25;;5.40;;;;;
18016370;7.60;5.75;2.50;4.50;;;8;;8.20;;;;;
18016371;4.40;;;;1.75;6.50;7;7.75;3.60;;;;;
18016372;7.80;6.50;6.50;4.75;;;6.75;;5;;;;;
18016373;5;;;;2.50;6;5;;;;;;;
18016374;5.80;;;;3.25;7.75;6;;;;;;;
18016375;8.40;7;6.75;;;;;;;;;;;
18016376;6.20;;;;4;6.75;7.25;;;;;;;
18016377;4.20;;;;3.25;4.75;3.75;;;;;;;
18016378;8.60;8.25;8;6.25;;;6;;5.40;;;;;
18016379;7.40;;;;6.50;6.25;8;9.50;6.20;;;;;
18016380;7.40;;;;2.75;7;7.25;8;5.40;;;;;
18016381;8.20;5.75;3.25;3.75;;;7.75;;9.40;;;;;
18016382;8.60;;;;7;8;8.75;9.50;7.60;;;;;
18016383;7;;;;7.25;7.75;7.25;8.75;5.20;;;;;
18016384;7.80;;;;6.50;8.50;8;10;6;;;;;
18016385;4.40;;;;5;7.50;4.50;;;;;;;
18016386;4.80;;;;3.25;6.75;6.75;7;6.60;;;;;
18016387;7.60;;;;5.25;7.75;8;9.75;5.40;;;;;
18016388;7.20;;;;6;7.75;6.25;;;;;;;
18016389;7.80;;;;3.25;7;7.75;7.75;6.40;;;;;
18016390;6.80;;;;6.50;9.25;7.25;8.50;4.40;;;;;
18016391;8;;;;3.75;8.75;9.25;9.25;9.60;;;;;
18016392;6.80;;;;5.75;6.25;8.25;9;5.40;;;;;
18016393;8;6.25;7;5.25;;;8.75;;3.20;;;;;
18016394;8.60;9;7.25;5;;;6.75;;4.20;;;;;
18016395;8.60;8.25;8;7;;;7.25;;8;;;;;
18016396;3.20;;;;4;6.25;4.25;;;;;;;
18016397;8.60;7.75;8.75;;;;;;;;;;;
18016398;6.20;;;;3.75;6.75;6;9.50;4.20;;;;;
18016399;7.20;;;;5;7.25;5;;;;;;;
18016400;5.40;;;;5.75;5.75;7.50;8.50;2.60;;;;;
18016401;7.60;4.50;6.50;5.75;;;8;;5.40;;;;;
18016402;8.40;7;5.75;6.75;;;8;;7.20;;;;;
18016403;9;6.75;5.50;4.75;;;6;;7.20;;;;;
18016404;7.80;4.25;8;8.25;;;5.50;;5.60;;;;;
18016405;6.80;;;;6;7.25;4;;;;;;;
18016406;6.40;;;;5.25;7.50;7.50;9;5.40;;;;;
18016407;4.60;;;;5.25;5.50;7.50;6;4;;;;;
18016408;7.40;;;;6.75;6.50;7;9.25;7.40;;;;;
18016409;5.80;;;;3.50;6.50;7.25;6.50;4.60;;;;;
18016410;6.40;;;;3;6.50;7;8.50;5.60;;;;;
18016411;7.40;;;;5;8.25;7.50;9.25;4.40;;;;;
18016412;8.20;;;;7.50;7.75;7.75;9.50;7.60;;;;;
18016413;5.80;;;;2.75;5.50;7.50;8;3.40;;;;;
18016414;5.80;;;;4.25;6.75;6.75;;;;;;;
18016415;4.40;;;;3.75;7.25;3.50;;;;;;;
18016416;4;;;;3.50;5.50;5;;;;;;;
18016417;6.60;;;;5.50;7;7;;;;;;;
18016418;3.20;;;;5;7;5.75;;;;;;;
18016419;3.80;;;;4.50;6.75;7;6.25;3.80;;;;;
18016420;6.40;;;;3;6.25;7.25;9;4;;;;;
18016421;8;2.50;7.75;4.75;;;7.25;;6.40;;;;;
18016422;8;5.75;6;4.25;;;7.25;;3.60;;;;;
18016423;4.40;;;;6.25;6.75;6;;;;;;;
18016424;5.20;;;;5.50;7;7.50;9;3.40;;;;;
18016425;8.20;;;;8.50;9.25;8.25;9.75;5.80;;;;;
18016426;5.80;;;;3;7.50;6.25;7.25;5;;;;;
18016427;6.80;;;;6.50;8.25;8;8.75;7.20;;;;;
18016428;7;;;;3.75;8.25;6.50;9.75;3;;;;;
18016429;5.80;;;;3.25;6.75;7.50;6.50;5;;;;;
18016430;5.80;;;;4.50;6.75;6.50;8.75;4.80;;;;;
18016431;6.60;;;;4;5.50;7.25;6.75;5.20;;;;;
18016432;6.60;;;;3;6.75;7.25;8.50;5.60;;;;;
18016433;6.80;;;;;;5.50;;8.20;;;;;
18016434;7.80;;;;6.50;7.25;9;9.25;8;;;;;
18016435;6.40;;;;4.50;6.50;7.50;9.25;5.60;;;;;
18016436;6.20;;;;2;6;7.50;8.75;8;;;;;
18016437;8.80;8.25;5.75;5.50;;;7.50;;8.80;;;;;
18016438;5.60;;;;2.50;4.50;7.50;7.25;5.40;;;;;
18016439;6.20;;;;6.50;7;7.25;9;4.80;;;;;
18016440;6.20;;;;3.75;5.75;7.75;8;2.80;;;;;
18016441;6.60;;;;2.50;6.75;7.25;7.50;4.80;;;;;
18016442;6.20;;;;2.75;7;3.50;9;4.40;;;;;
18016443;8.60;8.50;9;4;;;7;;4;;;;;
18016444;7.20;8.25;8;5.25;;;6.25;;5.80;;;;;
18016445;6.40;;;;7;8.25;7;8.50;2;;;;;
18016446;6.60;;;;2.25;6.75;5;6.25;2.80;;;;;
18016447;8.40;7.75;8.25;2.50;;;6.50;;4.60;;;;;
18016448;6.20;;;;4.25;7.50;5.25;7.75;5.20;;;;;
18016449;6.80;;;;6.25;8;4.50;;;;;;;
18016450;6.60;;;;5;7;5.25;9.50;3.80;;;;;
18016451;8.20;8;;;;;;;9;;;;;
18016452;2.60;;;;2;7;4.50;;;;;;;
18016453;6.20;;;;4.75;7.75;5.50;;;;;;;
18016454;5;;;;5.50;7;6.25;;;;;;;
18016455;8.60;8.25;9;2.75;;;;;;;;;;
18016456;2.80;;;;3;5.25;3;;;;;;;
18016457;4.20;;;;2.25;5.25;5.75;;;;;;;
18016458;4.20;;;;2.25;6.25;4.75;;;;;;;
18016459;7.20;;;;6.25;7.50;7.50;8.50;6;;;;;
18016460;5.60;;;;3.75;5.75;8;8.25;5.20;;;;;
18016461;8.60;7;8.50;9.75;;;;;;;;;;
18016462;5.80;;;;4.75;5.75;7.75;8.50;4.80;;;;;
18016463;4.80;;;;2.50;5.50;7.50;7.25;3.60;;;;;
18016464;3;;;;2.75;7.75;4.75;;;;;;;
18016465;7.80;7.25;7.75;7;;;7.25;;6.20;;;;;
18016466;5.40;;;;4.50;6.50;6.75;7;5;;;;;
18016467;7.80;7.75;8.25;5.25;;;7;;3.80;;;;;
18016468;3.60;;;;3.25;5.75;5.25;;;;;;;
18016469;8;8.25;4.75;6.50;;;5;;8.20;;;;;
18016470;8.60;7.25;5.25;3.75;;;7;;9;;;;;
18016471;8.40;7.50;2.25;1.75;;;;;7.80;;;;;
18016472;7.20;5.25;6;3.75;;;8;;4.80;;;;;
18016473;7.40;;;;8.75;7.25;8.75;9.75;8;;;;;
18016474;5.80;5;3.25;5.50;;;8.25;;7.60;;;;;
18016475;2.20;;;;2.75;3.75;4.75;;;;;;;
18016476;8.40;;;;8.50;7.25;9;9.50;9.40;;;;;
18016477;5.60;;;;3;6.25;4.50;;;;;;;
18016478;3.60;;;;3;6.75;4.50;7;6.80;;;;;
18016479;8;6.50;4.25;6;;;7.75;;5;;;;;
18016480;6.80;;;;7.50;7;7.75;8.75;8.60;;;;;
18016481;4.20;;;;4.75;6.50;5.75;;;;;;;
18016482;4.40;;;;7.25;6.25;4;;;;;;;
18016483;7.60;;;;4;6.25;7.75;8.50;9.20;;;;;
18016484;3.80;;;;3;6.50;4.75;;;;;;;
18016485;7.40;6.50;7.25;3;;;6.50;;3;;;;;
18016486;8.60;7.75;7.75;4;;;6.75;;3;;;;;
18016487;7.40;6.75;7.50;5.25;;;6.75;;6;;;;;
18016488;8.40;8.75;8.50;4.75;;;7.50;;6.80;;;;;
18016489;5.20;;;;2.25;6.50;5.50;;;;;;;
18016490;5.20;;;;6;5.50;5.75;7.25;3.60;;;;;
18016491;7.40;;;;9.75;9.25;9.25;8.75;5.20;;;;;
18016492;6.80;;;;2;6.25;6;;;;;;;
18016493;7.40;;;;6.25;7.50;6.50;8.75;5;;;;;
18016494;6.80;;;;2.50;6.25;7.50;9.25;6.20;;;;;
18016495;8.60;7.75;7.75;5.50;;;6.75;;4;;;;;
18016496;9;8.25;8.25;7.50;;;8;;6;;;;;
18016497;7.20;7.25;4.25;3.25;;;7.25;;5;;;;;
18016498;8;;;;5.75;7;7.25;9.25;6.20;;;;;
18016499;7;7.25;7;5.25;;;7.25;;5.20;;;;;
18016500;7.80;8;7;4.75;;;7;;6.20;;;;;
18016501;4.80;;;;2;6;7;7.50;5.40;;;;;
18016502;4.60;;;;3.25;5.25;3.25;;;;;;;
18016503;5.20;;;;4;7;3.50;;;;;;;
18016504;7.40;;;;5;6.75;6.25;8.25;4.80;;;;;
18016505;7.40;3.75;7.50;8;;;6.75;;5;;;;;
18016506;8;;;;5.75;7.25;7.50;9.50;5;;;;;
18016507;5;;;;2;7;2.50;;;;;;;
18016508;7;;;;2.75;5.75;7;7.75;4.60;;;;;
18016509;6.80;;;;3.50;6.50;6.50;7.25;5.80;;;;;
18016510;8.20;;;;;;8.75;;9.20;;;;;
18016511;8;7.25;7.75;4.75;;;8;;5;;;;;
18016512;8;7.75;5.50;4;;;8.25;;8.80;;;;;
18016513;6.20;;;;3.50;6.50;6.75;7.50;5.80;;;;;
18016514;7.60;;;;4.25;8.75;7.75;6.50;8.60;;;;;
18016515;7.60;6.25;5;6.25;;;7.50;;8.60;;;;;
18016516;8.80;;;;6.50;8.25;8.50;10;9.60;;;;;
18016517;8.60;7.75;4.75;5.25;;;7.75;;9;;;;;
18016518;7.80;6.75;4.25;5.25;;;7;;8.60;;;;;
18016519;2.40;;;;4.75;6.75;6.75;;;;;;;
18016520;7.60;;;;5;7.50;7.75;8.50;7;;;;;
18016521;8.60;;;;5.25;5.75;8.25;9.75;9.40;;;;;
18016522;8.40;;;;6;8.75;8;9.25;7.40;;;;;
18016523;8.60;;;;5.75;7.50;8;9.25;7;;;;;
18016524;7.60;6.50;7.50;6;;;7.75;;5.60;;;;;
18016525;6.80;;;;2.75;7.50;7;;;;;;;
18016526;5.40;;;;6;8.25;6.50;9;5;;;;;
18016527;5;;;;3.75;7;4;;;;;;;
18016528;7.80;7.25;8;5;;;7.50;;4.60;;;;;
18016529;6.80;;;;4;6.75;7.25;9.50;5.80;;;;;
18016530;4.20;;;;4;8;6.25;;;;;;;
18016531;5.60;;;;4.75;7;5.50;;;;;;;
18016532;6;;;;5.75;8.25;7.50;9;6.20;;;;;
18016533;4.80;;;;2;6.50;5.50;;;;;;;
18016534;4.20;;;;4;6.50;6.50;6.75;3.80;;;;;
18016535;6.60;;;;6;6.25;5.75;;;;;;;
18016536;4.20;;;;4;7.50;5.25;;;;;;;
18016537;4.20;;;;4;6.75;5.25;;;;;;;
18016538;7.40;7;8.25;4.75;;;6.50;;5.40;;;;;
18016539;4.20;;;;2.25;4.50;4;;;;;;;
18016540;6.20;;;;4.50;8;5.75;;;;;;;
18016541;4.80;;;;3.25;7.25;8.25;8.25;6.20;;;;;
18016542;7;5.50;5.25;4.25;;;6.50;;3.60;;;;;
18016543;8.40;7;7;3.50;;;5;;4.20;;;;;
18016544;8.20;7.50;3.75;7.25;;;6.25;;6.40;;;;;
18016545;5.80;;;;4.25;7.75;4.75;;;;;;;
18016546;5;;;;2.50;7;5;;;;;;;
18016547;5;;;;3.25;5.75;6.75;7.25;4.40;;;;;
18016548;2.60;;;;3;6.50;5.50;;;;;;;
